"ID" "EV" "WMLR" "WEV" "BWMLR" "BWEV" "CPN" "TCS" "ECI" "LIT" "AILI" "TILI" "MILI" "II"
"214" "GS626" 0.25609756097561 1 12.3 1 49 2 20 10 3 19 19 19 10.5
"215" "GS610" 0.25609756097561 1 10.7 1 49 3 20 6.66666666666667 4 9.5 19 17 7
"216" "GS837" 0.253774680603949 0.857142857142857 8.16666666666667 0.857142857142857 36.3333333333333 5 19 3.8 5 19 19 19 4.6
"217" "GS756" 0.157955865272938 1 1.86666666666667 1 9.33333333333333 6 33 5.5 7 2 2 2 1.33333333333333
"218" "GS956" 0.241579558652729 1 9.46666666666667 0.928571428571429 44.3333333333333 3 25 8.33333333333333 4 7 14 11 5.33333333333333
"219" "GS925" 0.209059233449477 1 6.8 1 21 3 30 10 3 5.5 11 9 4
"220" "GS921" 0.185830429732869 1 5.86666666666667 1 24.3333333333333 3 31 10.3333333333333 4 4 8 6 3.33333333333333
"221" "GS968" 0.246806039488966 1 9.36666666666667 1 44.3333333333333 3 24 8 4 7.5 15 13 5.66666666666667
"222" "GS315" 0.25609756097561 1 8.3 0.785714285714286 37 3 21 7 3 7 21 17 7
"223" "GS731" 0.250871080139373 1 9.6 0.928571428571429 43 2 16 8 4 11 22 18 12
"224" "GS358" 0.218931475029036 0.857142857142857 6.56666666666667 0.714285714285714 26.3333333333333 3 12 4 5 13 26 24 9.66666666666667
"225" "GS286" 0.246806039488966 0.857142857142857 6.56666666666667 0.785714285714286 30.3333333333333 3 14 4.66666666666667 7 7 21 17 8.33333333333333
"226" "GS972" 0.209059233449477 1 2.8 0.785714285714286 1 6 28 4.66666666666667 8 2.33333333333333 7 3 2
"227" "GS974" 0.198025551684088 1 6.96666666666667 1 22.3333333333333 3 30 10 4 4.5 9 7 3.66666666666667
"228" "GS890" 0.250871080139373 0.857142857142857 4.4 0.714285714285714 12 7 23 3.28571428571429 8 3 15 7 2.57142857142857
"229" "GS703" 0.255516840882695 1 10.2666666666667 1 49.3333333333333 2 21 10.5 3 18 18 18 10
"230" "GS771" 0.246806039488966 1 8.56666666666667 0.928571428571429 41.3333333333333 3 24 8 4 7.5 15 13 5.66666666666667
"231" "GS486" 0.198025551684088 0.857142857142857 8.16666666666667 0.785714285714286 40.3333333333333 2 9 4.5 4 28 28 28 15.5
"232" "GS772" 0.142276422764228 1 8.16666666666667 1 16.3333333333333 1 35 NA 1 7 7 7 7
"233" "GS887" 0.235191637630662 0.857142857142857 6.3 0.857142857142857 27 4 27 6.75 5 11 11 11 3.75
"234" "GS279" 0.198025551684088 0.714285714285714 4.96666666666667 0.642857142857143 22.3333333333333 3 9 3 5 14 28 26 10.3333333333333
"235" "GS628" 0.246806039488966 1 10.5666666666667 0.928571428571429 44.3333333333333 2 16 8 3 23 23 23 12.5
"236" "GS864" 0.235191637630662 0.857142857142857 6.3 0.857142857142857 27 5 26 5.2 6 10 10 10 3
"237" "GS631" 0.253774680603949 0.857142857142857 6.96666666666667 0.857142857142857 34.3333333333333 4 21 5.25 6 7.5 15 13 4.75
"238" "GS455" 0.250871080139373 0.857142857142857 5.2 0.785714285714286 19 5 21 4.2 8 6 12 10 3.6
"239" "GS908" 0.250871080139373 1 12 1 52 1 17 NA 2 23 23 23 24
"240" "GS260" 0.209059233449477 0.857142857142857 5.2 0.428571428571429 7 2 10 5 5 7.25 29 14 15
"241" "GS794" 0.209059233449477 1 6.4 0.928571428571429 19 4 30 7.5 5 8 8 8 3
"242" "GS049" 0.107433217189315 0.571428571428571 2.56666666666667 0.357142857142857 8.33333333333333 1 3 3 3 18 36 30 NA
"243" "GS894" 0.185830429732869 1 3.46666666666667 0.928571428571429 10.3333333333333 5 31 6.2 6 5 5 5 2
"244" "GS790" 0.253774680603949 0.857142857142857 7.36666666666667 0.857142857142857 34.3333333333333 5 21 4.2 7 13 13 13 3.8
"245" "GS396" 0.246806039488966 0.857142857142857 5.76666666666667 0.857142857142857 22.3333333333333 6 24 4 7 6 12 10 2.83333333333333
"246" "GS995" 0.125435540069686 1 2.4 1 7 2 33 NA 5 2 2 2 3
"247" "GS454" 0.227642276422764 0.857142857142857 7.46666666666667 0.642857142857143 20.3333333333333 3 10 3.33333333333333 7 11.5 23 21 9.33333333333333
"248" "GS761" 0.246806039488966 1 10.5666666666667 0.928571428571429 52.3333333333333 4 25 6.25 4 14 14 14 4.25
"249" "GS763" 0.25609756097561 1 10.3 0.857142857142857 39 2 18 9 5 17 17 17 10.5
"250" "GS832" 0.255516840882695 1 11.0666666666667 0.928571428571429 42.3333333333333 2 18 9 4 10 20 18 11
"251" "GS903" 0.241579558652729 1 5.86666666666667 0.928571428571429 20.3333333333333 5 25 5 6 6 12 9 3.2
"252" "GS068" 0.142276422764228 0.857142857142857 5.76666666666667 0.5 16.3333333333333 1 6 6 2 NA 34 34 NA
"253" "GS200" 0.142276422764228 0.714285714285714 4.16666666666667 0.5 16.3333333333333 1 4 4 4 32 32 32 NA
"254" "GS911" 0.218931475029036 0.857142857142857 5.76666666666667 0.857142857142857 16.3333333333333 6 29 4.83333333333333 6 8 8 8 2.16666666666667
"255" "GS641" 0.255516840882695 0.857142857142857 8.66666666666667 0.857142857142857 41.3333333333333 6 22 3.66666666666667 6 15 15 15 3.33333333333333
"256" "GS218" 0.227642276422764 0.857142857142857 8.66666666666667 0.857142857142857 41.3333333333333 2 12 6 4 25 25 25 14
"257" "GS787" 0.253774680603949 1 10.1666666666667 0.785714285714286 32.3333333333333 4 18 4.5 5 19 19 19 5.75
"258" "GS499" 0.209059233449477 0.857142857142857 7.6 0.785714285714286 37 3 10 3.33333333333333 5 26 26 26 10
"259" "GS948" 0.241579558652729 1 6.66666666666667 0.857142857142857 24.3333333333333 5 26 5.2 5 6.5 13 11 3.2
"260" "GS314" 0.218931475029036 0.714285714285714 4.56666666666667 0.642857142857143 20.3333333333333 3 10 3.33333333333333 7 6.5 26 20 9.66666666666667
"261" "GS745" 0.235191637630662 0.857142857142857 5.1 0.857142857142857 13 7 27 3.85714285714286 7 9 9 9 2.14285714285714
"262" "GS596" 0.250871080139373 1 11.2 0.785714285714286 31 3 17 5.66666666666667 4 21 21 21 8
"263" "GS561" 0.250871080139373 0.714285714285714 6 0.714285714285714 28 5 15 3 8 6.33333333333333 19 15 4.8
"264" "GS348" 0.246806039488966 0.714285714285714 3.76666666666667 0.571428571428571 16.3333333333333 5 13 2.6 10 4.75 19 13 5
"265" "GS280" 0.172473867595819 0.714285714285714 5.5 0.642857142857143 27 2 7 3.5 4 30 30 30 16.5
"266" "GS629" 0.250871080139373 0.857142857142857 8.8 0.785714285714286 31 3 15 5 6 19 19 19 8
"267" "GS439" 0.235191637630662 0.714285714285714 7.5 0.714285714285714 25 3 14 4.66666666666667 5 12 24 22 9
"268" "GS701" 0.235191637630662 0.857142857142857 5.5 0.857142857142857 19 5 26 5.2 7 9 9 9 3
"269" "GS839" 0.227642276422764 1 4.26666666666667 0.785714285714286 8.33333333333333 6 26 4.33333333333333 8 3 9 5 2.33333333333333
"270" "GS247" 0.198025551684088 0.714285714285714 4.96666666666667 0.642857142857143 22.3333333333333 3 7 2.33333333333333 7 25 25 25 10.3333333333333
"271" "GS032" 0.255516840882695 0.857142857142857 4.66666666666667 0.642857142857143 16.3333333333333 5 16 3.2 10 5 15 11 4.4
"272" "GS611" 0.241579558652729 0.857142857142857 5.06666666666667 0.785714285714286 10.3333333333333 6 26 4.33333333333333 6 4.33333333333333 13 9 2.66666666666667
"273" "GS967" 0.125435540069686 1 0.4 0.928571428571429 1 5 34 6.8 6 0 0 0 1.2
"274" "GS189" 0.185830429732869 0.714285714285714 4.26666666666667 0.571428571428571 17.3333333333333 2 5 2.5 7 9.33333333333333 28 24 16
"275" "GS409" 0.25609756097561 0.857142857142857 7.9 0.785714285714286 37 5 21 4.2 5 9 18 16 4.2
"276" "GS069" 0.218931475029036 0.714285714285714 3.76666666666667 0.5 9.33333333333333 3 11 3.66666666666667 6 5.6 28 9 9.66666666666667
"277" "GS663" 0.25609756097561 0.857142857142857 7.5 0.785714285714286 37 5 20 4 6 16 16 16 4.2
"278" "GS492" 0.246806039488966 1 8.56666666666667 0.785714285714286 30.3333333333333 2 15 7.5 4 8 24 17 12.5
"279" "GS582" 0.235191637630662 1 9.1 0.857142857142857 39 3 15 5 3 25 25 25 9
"280" "GS672" 0.255516840882695 0.857142857142857 6.66666666666667 0.785714285714286 30.3333333333333 5 21 4.2 6 5.66666666666667 17 13 4
"281" "GS220" 0.218931475029036 0.714285714285714 5.76666666666667 0.642857142857143 20.3333333333333 3 9 3 7 12 24 21 9.66666666666667
"282" "GS636" 0.25609756097561 0.857142857142857 7.9 0.785714285714286 37 4 19 4.75 6 16 16 16 5.25
"283" "GS438" 0.235191637630662 1 10.3 0.928571428571429 49 2 15 7.5 2 26 26 26 13.5
"284" "GS055" NA NA 0.166666666666667 NA 0.333333333333333 0 0 0 2 20.5 41 34 0
"285" "GS376" 0.250871080139373 0.714285714285714 3.6 0.571428571428571 12 4 14 3.5 9 4.75 19 11 6
"286" "GS599" 0.25609756097561 0.857142857142857 7.9 0.785714285714286 37 4 21 5.25 5 17 17 17 5.25
"287" "GS505" 0.246806039488966 0.857142857142857 6.16666666666667 0.785714285714286 30.3333333333333 4 17 4.25 5 7.66666666666667 23 18 6.25
"288" "GS288" 0.250871080139373 0.714285714285714 5.6 0.714285714285714 28 6 17 2.83333333333333 8 9 18 16 4
"289" "GS143" 0.0882694541231127 0.428571428571429 1.46666666666667 0.285714285714286 5.33333333333333 0 0 0 4 18 36 34 0
"290" "GS305" 0.209059233449477 1 7.6 0.714285714285714 28 2 10 5 4 14 28 25 15
"291" "GS334" 0.198025551684088 0.714285714285714 6.16666666666667 0.714285714285714 30.3333333333333 2 9 4.5 4 14.5 29 27 15.5
"292" "GS203" 0.218931475029036 0.857142857142857 8.96666666666667 0.857142857142857 44.3333333333333 3 12 4 4 13.5 27 25 9.66666666666667
"293" "GS667" 0.241579558652729 0.857142857142857 4.66666666666667 0.714285714285714 5.33333333333333 6 23 3.83333333333333 10 7 7 7 2.66666666666667
"294" "GS616" 0.255516840882695 1 9.46666666666667 0.928571428571429 42.3333333333333 3 19 6.33333333333333 4 19 19 19 7.33333333333333
"295" "GS306" 0.218931475029036 0.714285714285714 5.76666666666667 0.571428571428571 16.3333333333333 5 12 2.4 7 12 24 21 5.8
"296" "GS054" NA NA 0.666666666666667 NA 1.33333333333333 1 2 2 2 20 40 38 NA
"297" "GS536" 0.253774680603949 1 8.96666666666667 0.928571428571429 42.3333333333333 2 16 8 6 9.5 19 17 11.5
"298" "GS906" 0.246806039488966 0.857142857142857 8.16666666666667 0.857142857142857 40.3333333333333 4 24 6 5 7 14 12 4.25
"299" "GS671" 0.246806039488966 1 6.96666666666667 0.857142857142857 30.3333333333333 4 22 5.5 7 4.33333333333333 13 9 4.25
"300" "GS485" 0.218931475029036 1 9.36666666666667 0.857142857142857 44.3333333333333 2 12 6 3 27 27 27 14.5
"301" "GS371" 0.157955865272938 0.571428571428571 2.66666666666667 0.428571428571429 9.33333333333333 3 8 2.66666666666667 4 11 33 26 11.3333333333333
"302" "GS981" 0.235191637630662 1 6.3 0.928571428571429 21 5 26 5.2 6 4 12 8 3
"303" "GS147" 0.172473867595819 0.714285714285714 4.3 0.428571428571429 9 3 8 2.66666666666667 5 15 30 20 11
"304" "GS564" 0.185830429732869 1 8.26666666666667 0.714285714285714 33.3333333333333 1 10 10 1 32 32 32 NA
"305" "GS308" 0.157955865272938 0.571428571428571 3.06666666666667 0.5 14.3333333333333 2 5 2.5 6 10.3333333333333 31 27 17
"306" "GS103" 0.107433217189315 0.428571428571429 1.76666666666667 0.357142857142857 8.33333333333333 1 2 2 5 9 36 30 NA
"307" "GS307" 0.142276422764228 0.714285714285714 4.16666666666667 0.5 16.3333333333333 2 5 2.5 4 32 32 32 17.5
"308" "GS340" 0.157955865272938 0.857142857142857 5.86666666666667 0.571428571428571 21.3333333333333 3 8 2.66666666666667 3 32 32 32 11.3333333333333
"309" "GS405" 0.246806039488966 0.714285714285714 5.36666666666667 0.642857142857143 24.3333333333333 6 16 2.66666666666667 7 5.5 22 16 4.16666666666667
"310" "GS597" 0.25609756097561 0.857142857142857 5.9 0.714285714285714 27 4 17 4.25 8 5.33333333333333 16 12 5.25
"311" "GS644" 0.246806039488966 0.857142857142857 6.56666666666667 0.857142857142857 30.3333333333333 6 25 4.16666666666667 6 12 12 12 2.83333333333333
"312" "GS785" 0.255516840882695 0.857142857142857 7.86666666666667 0.785714285714286 34.3333333333333 4 18 4.5 6 17 17 17 5.5
"313" "GS673" 0.246806039488966 1 10.9666666666667 1 54.3333333333333 3 25 8.33333333333333 3 15 15 15 5.66666666666667
"314" "GS913" 0.185830429732869 1 7.06666666666667 0.928571428571429 16.3333333333333 2 30 15 4 7 7 7 5
"315" "GS338" 0.107433217189315 0.571428571428571 2.56666666666667 0.357142857142857 8.33333333333333 1 3 3 3 18 36 34 NA
"316" "GS152" 0.255516840882695 1 9.46666666666667 0.857142857142857 37.3333333333333 3 19 6.33333333333333 4 19 19 19 7.33333333333333
"317" "GS595" 0.250871080139373 0.857142857142857 6.4 0.714285714285714 28 6 16 2.66666666666667 8 17 17 17 4
"318" "GS918" 0.250871080139373 1 5.6 0.857142857142857 21 4 21 5.25 7 4.66666666666667 14 10 4.5
"319" "GS900" 0.253774680603949 1 12.5666666666667 1 50.3333333333333 2 18 9 3 21 21 21 11.5
"320" "GS800" 0.218931475029036 0.857142857142857 2.56666666666667 0.857142857142857 10.3333333333333 6 26 4.33333333333333 9 3 6 4 2.16666666666667
"321" "GS632" 0.246806039488966 0.857142857142857 6.56666666666667 0.785714285714286 30.3333333333333 4 16 4 6 10.5 21 19 6.25
"322" "GS888" 0.246806039488966 0.714285714285714 4.96666666666667 0.642857142857143 24.3333333333333 5 15 3 8 9.5 19 17 5
"323" "GS398" 0.25609756097561 0.857142857142857 7.9 0.785714285714286 37 5 21 4.2 5 17 17 17 4.2
"324" "GS543" 0.142276422764228 0.714285714285714 4.16666666666667 0.5 16.3333333333333 1 4 4 4 32 32 32 NA
"325" "GS778" 0.253774680603949 1 6.16666666666667 0.857142857142857 26.3333333333333 4 19 4.75 8 6.5 13 11 4.75
"326" "GS052" 0.157955865272938 0.428571428571429 2.26666666666667 0.357142857142857 6.33333333333333 3 8 2.66666666666667 4 8.5 34 23 11.3333333333333
"327" "GS452" 0.246806039488966 0.714285714285714 5.36666666666667 0.714285714285714 26.3333333333333 4 14 3.5 7 4.6 23 14 6.25
"328" "GS865" 0.241579558652729 0.857142857142857 5.86666666666667 0.857142857142857 24.3333333333333 5 23 4.6 8 9 9 9 3.2
"329" "GS958" 0.172473867595819 0.857142857142857 0.7 0.857142857142857 3 6 30 5 8 2 2 2 1.5
"330" "GS093" 0.246806039488966 0.857142857142857 7.76666666666667 0.785714285714286 30.3333333333333 4 15 3.75 6 10.5 21 16 6.25
"331" "GS984" 0.218931475029036 1 6.16666666666667 0.857142857142857 16.3333333333333 4 28 7 5 3.66666666666667 11 7 3.25
"332" "GS965" 0.241579558652729 1 9.46666666666667 0.785714285714286 30.3333333333333 3 14 4.66666666666667 5 22 22 22 8.66666666666667
"333" "GS194" 0.198025551684088 0.714285714285714 6.16666666666667 0.714285714285714 30.3333333333333 3 10 3.33333333333333 5 27 27 27 10.3333333333333
"334" "GS407" 0.241579558652729 0.857142857142857 7.06666666666667 0.785714285714286 30.3333333333333 5 15 3 6 11 22 20 5.2
"335" "GS842" 0.246806039488966 0.857142857142857 2.96666666666667 0.857142857142857 12.3333333333333 5 22 4.4 8 4 12 5 3.4
"336" "GS940" 0.235191637630662 1 8.3 1 39 2 24 12 5 11 11 11 7.5
"337" "GS720" 0.25609756097561 1 8.3 0.857142857142857 39 5 20 4 6 16 16 16 4.2
"338" "GS877" 0.25609756097561 1 8.7 0.928571428571429 43 5 20 4 6 16 16 16 4.2
"339" "GS130" NA NA 0.7 NA 3 0 0 0 4 18.5 37 32 0
"340" "GS957" 0.125435540069686 0.857142857142857 0 0.857142857142857 0 6 35 5.83333333333333 6 0 0 0 1
"341" "GS986" 0.172473867595819 1 1.9 0.928571428571429 7 5 31 6.2 7 2 4 2 1.8
"342" "GS821" 0.235191637630662 1 7.9 0.928571428571429 37 4 27 6.75 4 12 12 12 3.75
"343" "GS201" 0.125435540069686 0.571428571428571 2.8 0.428571428571429 12 1 3 3 5 16.5 33 30 NA
"344" "GS999" 0.209059233449477 1 7.6 1 28 3 29 9.66666666666667 4 9 9 9 4
"345" "GS944" 0.198025551684088 0.857142857142857 2.56666666666667 0.857142857142857 4.33333333333333 6 29 4.83333333333333 8 4 4 4 1.83333333333333
"346" "GS313" 0.25609756097561 0.857142857142857 5.5 0.714285714285714 13 4 17 4.25 9 5 15 10 5.25
"347" "GS880" 0.235191637630662 1 3.5 0.928571428571429 13 5 24 4.8 8 2.75 11 4 3
"348" "GS634" 0.255516840882695 1 11.4666666666667 0.928571428571429 44.3333333333333 2 21 10.5 3 18 18 18 10
"349" "GS456" 0.25609756097561 1 12.3 1 49 1 20 NA 2 10.5 21 18 21
"350" "GS369" 0.246806039488966 0.857142857142857 6.56666666666667 0.642857142857143 24.3333333333333 4 15 3.75 7 10 20 18 6.25
"351" "GS058" NA NA 0.166666666666667 NA 0.333333333333333 0 0 0 2 20.5 41 34 0
"352" "GS814" 0.250871080139373 1 7.6 0.928571428571429 31 3 24 8 4 8 16 12 6
"353" "GS197" 0.172473867595819 0.857142857142857 6.3 0.642857142857143 27 2 9 4.5 2 32 32 32 16.5
"354" "GS375" 0.198025551684088 0.714285714285714 4.96666666666667 0.642857142857143 22.3333333333333 2 7 3.5 6 26 26 26 15.5
"355" "GS079" 0.125435540069686 0.714285714285714 4 0.428571428571429 12 2 6 3 3 NA 34 34 18
"356" "GS449" 0.209059233449477 0.857142857142857 6.4 0.714285714285714 28 3 11 3.66666666666667 4 14 28 26 10
"357" "GS493" 0.235191637630662 1 9.9 1 49 3 27 9 3 13 13 13 5
"358" "GS044" 0.125435540069686 0.571428571428571 2.8 0.428571428571429 12 2 5 2.5 4 17 34 32 18
"359" "GS447" 0.250871080139373 0.857142857142857 9.6 0.857142857142857 48 5 24 4.8 5 14 14 14 3.6
"360" "GS535" 0.198025551684088 0.857142857142857 5.76666666666667 0.642857142857143 22.3333333333333 1 7 7 6 9.33333333333333 28 21 31
"361" "GS552" 0.241579558652729 0.857142857142857 5.86666666666667 0.857142857142857 24.3333333333333 4 23 5.75 7 10 10 10 4
"362" "GS767" 0.253774680603949 1 10.1666666666667 0.857142857142857 44.3333333333333 3 22 7.33333333333333 4 16 16 16 6.33333333333333
"363" "GS960" 0.250871080139373 0.857142857142857 7.6 0.857142857142857 37 3 21 7 6 7 14 12 6
"364" "GS704" 0.255516840882695 0.857142857142857 6.26666666666667 0.785714285714286 30.3333333333333 7 21 3 8 7 14 10 2.85714285714286
"365" "GS606" 0.25609756097561 0.857142857142857 7.5 0.785714285714286 37 4 19 4.75 6 8.5 17 15 5.25
"366" "GS943" 0.142276422764228 1 0.966666666666667 0.928571428571429 2.33333333333333 7 35 5 6 2 2 2 1
"367" "GS594" 0.246806039488966 0.857142857142857 9.76666666666667 0.785714285714286 30.3333333333333 3 16 5.33333333333333 5 21 21 21 8.33333333333333
"368" "GS401" 0.218931475029036 0.857142857142857 6.56666666666667 0.642857142857143 20.3333333333333 3 11 3.66666666666667 5 13 26 23 9.66666666666667
"369" "GS377" 0.142276422764228 0.571428571428571 3.36666666666667 0.5 16.3333333333333 3 7 2.33333333333333 4 32 32 32 11.6666666666667
"370" "GS910" 0.227642276422764 1 7.06666666666667 0.928571428571429 30.3333333333333 4 28 7 4 11 11 11 3.5
"371" "GS459" 0.227642276422764 1 5.86666666666667 0.928571428571429 16.3333333333333 6 26 4.33333333333333 8 7 7 7 2.33333333333333
"372" "GS746" 0.250871080139373 0.857142857142857 9.6 0.857142857142857 48 5 24 4.8 5 14 14 14 3.6
"373" "GS064" 0.107433217189315 0.571428571428571 2.56666666666667 0.357142857142857 8.33333333333333 1 3 3 3 18 36 34 NA
"374" "GS402" 0.255516840882695 0.857142857142857 6.26666666666667 0.785714285714286 30.3333333333333 6 21 3.5 7 5.33333333333333 16 12 3.33333333333333
"375" "GS063" 0.209059233449477 0.571428571428571 2.8 0.5 13 3 9 3 7 6.75 27 18 10
"376" "GS829" 0.209059233449477 1 7.2 0.928571428571429 27 3 30 10 3 10 10 10 4
"377" "GS820" 0.235191637630662 1 9.9 1 49 2 26 13 3 13 13 13 7.5
"378" "GS484" 0.255516840882695 0.857142857142857 9.06666666666667 0.857142857142857 37.3333333333333 4 19 4.75 5 18 18 18 5.5
"379" "GS490" 0.241579558652729 0.857142857142857 8.66666666666667 0.785714285714286 30.3333333333333 4 15 3.75 5 22 22 22 6.5
"380" "GS875" 0.246806039488966 1 8.56666666666667 0.857142857142857 40.3333333333333 4 24 6 5 13 13 13 4.25
"381" "GS372" 0.209059233449477 1 4.4 0.928571428571429 13 6 29 4.83333333333333 7 6 6 6 2
"382" "GS942" 0.255516840882695 1 11.4666666666667 0.928571428571429 44.3333333333333 2 21 10.5 3 18 18 18 10
"383" "GS400" 0.172473867595819 0.857142857142857 6.3 0.642857142857143 27 1 6 6 4 30 30 30 NA
"384" "GS603" 0.255516840882695 1 11.4666666666667 0.857142857142857 37.3333333333333 3 20 6.66666666666667 3 20 20 20 7.33333333333333
"385" "GS966" 0.157955865272938 1 5.46666666666667 1 14.3333333333333 3 34 11.3333333333333 3 6 6 6 2.66666666666667
"386" "GS811" 0.246806039488966 0.857142857142857 6.56666666666667 0.857142857142857 30.3333333333333 5 25 5 5 7 14 12 3.4
"387" "GS886" 0.142276422764228 1 2.56666666666667 1 4.33333333333333 4 33 8.25 6 2 2 2 1.75
"388" "GS805" 0.185830429732869 1 7.06666666666667 0.928571428571429 16.3333333333333 2 31 15.5 4 7 7 7 5
"389" "GS973" 0.235191637630662 1 7.9 0.928571428571429 37 4 27 6.75 4 12 12 12 3.75
"390" "GS661" 0.157955865272938 1 7.86666666666667 1 21.3333333333333 2 34 NA 2 7 7 7 4
"391" "GS765" 0.255516840882695 1 9.46666666666667 0.857142857142857 37.3333333333333 3 18 6 5 18 18 18 7.33333333333333
"392" "GS760" 0.157955865272938 1 1.06666666666667 0.928571428571429 2.33333333333333 4 31 7.75 7 2 2 2 2
"393" "GS815" 0.253774680603949 1 9.76666666666667 0.928571428571429 46.3333333333333 3 23 7.66666666666667 3 17 17 17 6.33333333333333
"394" "GS914" 0.125435540069686 1 1.6 1 4 4 35 8.75 5 2 2 2 1.5
"395" "GS978" 0.172473867595819 1 2.3 1 9 5 31 6.2 7 2 4 2 1.8
"396" "GS712" 0.218931475029036 0.857142857142857 4.16666666666667 0.857142857142857 6.33333333333333 6 28 4.66666666666667 8 3.5 7 5 2.16666666666667
"397" "GS705" 0.250871080139373 0.714285714285714 4.4 0.642857142857143 19 4 12 3 11 7.5 15 13 6
"398" "GS585" 0.253774680603949 1 8.96666666666667 0.857142857142857 34.3333333333333 3 21 7 5 5.66666666666667 17 12 6.33333333333333
"399" "GS010" 0.172473867595819 0.428571428571429 1.5 0.357142857142857 7 3 6 2 7 4.71428571428571 33 17 11
"400" "GS915" 0.218931475029036 1 4.16666666666667 0.857142857142857 16.3333333333333 5 28 5.6 6 3.33333333333333 10 5 2.6
"401" "GS539" 0.218931475029036 0.857142857142857 6.56666666666667 0.642857142857143 20.3333333333333 4 11 2.75 6 12.5 25 23 7.25
"402" "GS497" 0.246806039488966 1 8.56666666666667 0.857142857142857 40.3333333333333 3 22 7.33333333333333 6 6.5 13 11 5.66666666666667
"403" "GS676" 0.255516840882695 1 9.06666666666667 0.928571428571429 44.3333333333333 4 22 5.5 4 17 17 17 5
"404" "GS345" 0.227642276422764 0.714285714285714 5.46666666666667 0.357142857142857 0.333333333333333 4 12 3 7 6.25 25 13 7
"405" "GS642" 0.250871080139373 0.857142857142857 6.4 0.857142857142857 28 5 21 4.2 8 6 12 10 3.6
"406" "GS542" 0.25609756097561 0.857142857142857 7.5 0.785714285714286 37 6 21 3.5 6 16 16 16 3.5
"407" "GS551" 0.227642276422764 0.857142857142857 8.26666666666667 0.857142857142857 40.3333333333333 2 12 6 4 13 26 18 14
"408" "GS312" 0.209059233449477 0.571428571428571 3.6 0.5 13 4 9 2.25 8 6.5 26 20 7.5
"409" "GS950" 0.218931475029036 0.857142857142857 5.76666666666667 0.857142857142857 10.3333333333333 5 28 5.6 6 4.5 9 7 2.6
"410" "GS924" 0.25609756097561 0.857142857142857 7.9 0.785714285714286 37 3 17 5.66666666666667 7 15 15 15 7
"411" "GS941" 0.250871080139373 1 6.8 0.857142857142857 28 4 24 6 5 5.33333333333333 16 12 4.5
"412" "GS094" 0.185830429732869 0.857142857142857 5.06666666666667 0.571428571428571 17.3333333333333 1 6 6 5 10 30 19 NA
"413" "GS500" 0.157955865272938 0.857142857142857 5.46666666666667 0.5 14.3333333333333 2 7 3.5 3 16.5 33 21 17
"414" "GS843" 0.255516840882695 0.857142857142857 8.66666666666667 0.857142857142857 41.3333333333333 4 21 5.25 5 16 16 16 5
"415" "GS302" 0.250871080139373 0.857142857142857 7.2 0.714285714285714 28 4 17 4.25 6 10 20 18 6
"416" "GS823" 0.172473867595819 1 3.5 0.928571428571429 7 4 33 8.25 4 3.5 7 5 2.25
"417" "GS716" 0.250871080139373 1 10 0.928571428571429 49 4 24 6 4 15 15 15 4.5
"418" "GS961" 0.218931475029036 1 9.36666666666667 0.857142857142857 44.3333333333333 2 11 5.5 4 13.5 27 23 14.5
"419" "GS682" 0.172473867595819 1 7.9 0.642857142857143 27 1 8 8 2 32 32 32 NA
"420" "GS341" 0.142276422764228 0.714285714285714 4.16666666666667 0.5 16.3333333333333 2 6 3 3 17 34 32 17.5
"421" "GS118" 0.218931475029036 0.714285714285714 5.76666666666667 0.571428571428571 16.3333333333333 3 11 3.66666666666667 5 13 26 21 9.66666666666667
"422" "GS489" 0.157955865272938 0.857142857142857 5.86666666666667 0.571428571428571 21.3333333333333 2 7 3.5 3 32 32 32 17
"423" "GS217" 0.157955865272938 0.857142857142857 5.86666666666667 0.571428571428571 21.3333333333333 2 7 3.5 3 32 32 32 17
"424" "GS753" 0.246806039488966 1 10.5666666666667 0.928571428571429 44.3333333333333 1 16 NA 2 24 24 24 25
"425" "GS252" 0.157955865272938 0.857142857142857 5.86666666666667 0.571428571428571 21.3333333333333 2 7 3.5 3 32 32 32 17
"426" "GS627" 0.25609756097561 1 9.1 0.928571428571429 43 4 21 5.25 4 18 18 18 5.25
"427" "GS678" 0.241579558652729 1 6.26666666666667 0.928571428571429 26.3333333333333 5 25 5 6 11 11 11 3.2
"428" "GS303" 0.209059233449477 0.714285714285714 5.2 0.5 13 2 6 3 8 12 24 21 15
"429" "GS658" 0.25609756097561 0.857142857142857 7.9 0.785714285714286 37 5 21 4.2 6 8.5 17 15 4.2
"430" "GS134" 0.185830429732869 0.714285714285714 5.06666666666667 0.642857142857143 24.3333333333333 2 7 3.5 5 14.5 29 27 16
"431" "GS453" 0.250871080139373 0.714285714285714 5.6 0.642857142857143 27 6 16 2.66666666666667 8 9 18 16 4
"432" "GS775" 0.253774680603949 1 10.1666666666667 0.928571428571429 42.3333333333333 3 19 6.33333333333333 3 11 22 20 7.66666666666667
"433" "GS826" 0.235191637630662 0.857142857142857 5.5 0.857142857142857 19 4 26 6.5 5 4.33333333333333 13 9 3.75
"434" "GS441" 0.157955865272938 0.714285714285714 4.66666666666667 0.571428571428571 21.3333333333333 1 6 6 4 16 32 30 NA
